0 	3836457.6
0.35183948 	3828699.4
0.70367896 	3820580.7
1.0555184 	3812463.5
1.4073579 	3804346.2
1.7591974 	3796208.5
2.1110369 	3788123.3
2.4628764 	3780005.1
2.8147158 	3771887.8
3.1665553 	3763770.5
3.5183948 	3755653.3
3.8702343 	3747536.1
4.2220737 	3739421.5
4.9257527 	3723221.2
5.6294317 	3706995.5
5.9812711 	3698878.4
6.3331106 	3690761.2
8.092308 	3650175.7
8.795987 	3634066.3
9.1478265 	3626005.2
10.203345 	3601852.5
10.907024 	3585624.9
11.258863 	3577543.3
11.610703 	3569440.3
11.962542 	3561317.8
12.666221 	3545110.6
13.018061 	3536995.7
13.3699 	3528892.2
13.72174 	3520770.3
14.777258 	3496759
15.480937 	3480542
15.832777 	3472432.8
16.536456 	3456214.5
17.591974 	3431886.9
18.647492 	3407589.9
19.351171 	3391369.2
19.703011 	3383258.9
20.05485 	3375148.5
20.40669 	3367038
20.758529 	3358927.4
21.462208 	3342706
22.165887 	3326484.2
22.869566 	3310262
23.573245 	3294039.6
23.925085 	3285928.3
24.276924 	3277816.9
24.628764 	3269705.5
25.332442 	3253482.5
25.684282 	3245370.9
26.387961 	3229147.7
26.7398 	3221036
27.09164 	3212924.3
27.443479 	3204812.4
27.795319 	3196697.7
28.147158 	3188566.9
28.850837 	3175939
29.202677 	3168212.6
29.554516 	3160108.3
29.906356 	3151985.4
30.258195 	3144027.7
30.610035 	3138471.1
30.961874 	3130979.3
31.665553 	3114774.8
32.017393 	3106666.3
32.369232 	3098557.8
32.721072 	3090449.2
33.072911 	3082340.5
33.424751 	3074231.7
33.77659 	3066122.9
34.128429 	3058013.9
34.480269 	3049904.8
34.832108 	3041795.6
35.183948 	3033686.3
35.535787 	3025576.8
35.887627 	3017467.2
36.239466 	3009357.4
36.591306 	3001247.5
37.294985 	2985027.1
37.646824 	2976916.6
37.998664 	2968805.9
38.702343 	2952583.9
39.406022 	2936361
39.757861 	2928249.1
41.165219 	2895798.9
41.517059 	2887685.6
41.868898 	2879572
42.220737 	2871458.1
42.924416 	2855229.4
43.276256 	2847114.6
43.628095 	2838999.4
43.979935 	2830884
44.683614 	2814652.1
45.035453 	2806535.8
45.387293 	2798419.1
46.090972 	2782184.8
46.442811 	2774067.3
47.14649 	2757831.3
47.49833 	2749713
48.202009 	2733475.4
48.553848 	2725356.2
49.257527 	2709117.2
49.609367 	2700997.3
49.961206 	2692877.2
50.313045 	2684756.8
50.664885 	2676636.2
51.016724 	2668515.4
51.720403 	2652273.2
52.072243 	2644151.7
52.424082 	2636030.1
52.775922 	2627908.2
53.127761 	2619786.1
54.18328 	2595418.7
54.535119 	2587295.9
54.886959 	2579172.8
55.238798 	2571049.5
55.590638 	2562926
55.942477 	2554802.4
56.997996 	2530430.2
57.349835 	2522305.7
57.701675 	2514181
58.053514 	2506056.2
58.405354 	2497931.1
58.757193 	2489805.9
59.109032 	2481680.5
59.460872 	2473554.9
60.164551 	2457303.1
60.51639 	2449176.9
60.86823 	2441050.6
61.220069 	2432924
61.571909 	2424797.3
61.923748 	2416670.4
62.275588 	2408543.4
62.627427 	2400416.2
62.979267 	2392288.8
63.331106 	2384161.3
63.682946 	2376033.7
64.034785 	2367905.9
64.386625 	2359777.9
64.738464 	2351649.9
65.442143 	2335393.3
65.793983 	2327264.9
66.497662 	2311007.8
67.55318 	2286621.3
68.256859 	2270363.4
68.608698 	2262234.3
69.312377 	2245976.1
70.016056 	2229717.7
70.367896 	2221588.5
70.719735 	2213459.3
71.071575 	2205330.1
71.423414 	2197201
72.830772 	2164684.5
73.182612 	2156555.6
73.534451 	2148426.6
73.886291 	2140297.8
74.941809 	2115911.7
75.293648 	2107783.2
75.645488 	2099654.8
75.997327 	2091526.5
77.052846 	2067142.4
77.404685 	2059014.6
77.756525 	2050887
78.460204 	2034632.1
78.812043 	2026504.9
