0 	9599695.3
6.4128257 	9484996.7
34.468938 	9026561.8
37.675351 	9026204.2
40.881764 	9021200.1
50.501002 	8807264.9
53.707415 	8727250.6
62.52505 	8507079.3
65.731463 	8427018.6
68.937876 	8346990.2
69.739479 	8326988.7
96.993988 	7647049.8
103.40681 	7486995.5
106.61323 	7406949
116.23246 	7166747.5
123.44689 	6986582.4
125.05 	6946554
125.8517 	6926537.6
128.25651 	6866503.2
131.46293 	6786478.9
151.50301 	6286855.5
153.90782 	6226921.6
156.31263 	6166987
159.51904 	6087073.3
166.73347 	5907264.8
169.13828 	5847326.9
175.5511 	5687483.8
176.35271 	5667502.4
187.57515 	5387741.8
190.78156 	5307807.8
200.4008 	5068033.6
201.2024 	5048055.9
202.00401 	5028079
202.80561 	5008102.8
203.60721 	4988127.4
204.40882 	4968152.7
205.21042 	4948178.8
206.01202 	4928205.7
206.81363 	4908233.3
207.61523 	4888261.7
208.41683 	4868290.8
209.21844 	4848320.5
210.02004 	4828351
210.82164 	4808382
211.62325 	4788413.7
212.42485 	4768445.9
213.22645 	4748478.6
214.02806 	4728511.8
214.82966 	4708545.4
215.63126 	4688579.4
216.43287 	4668613.8
217.23447 	4648648.5
218.03607 	4628683.5
219.63928 	4588754.1
220.44088 	4568789.7
221.24248 	4548825.5
222.04409 	4528861.5
222.84569 	4508897.6
223.64729 	4488933.8
224.4489 	4468970.1
225.2505 	4449006.5
226.0521 	4429042.9
227.65531 	4389116.1
228.45691 	4369152.8
229.25852 	4349189.5
230.86172 	4309263.2
231.66333 	4289300.1
232.46493 	4269337
234.06814 	4229411
234.86974 	4209448.1
235.67134 	4189485.2
236.47295 	4169522.3
237.27455 	4149559.4
238.07615 	4129596.5
238.87776 	4109633.7
239.67936 	4089670.8
240.48096 	4069707.9
241.28257 	4049745
242.08417 	4029782.1
242.88577 	4009819.2
243.68737 	3989856.2
244.48898 	3969893.1
245.29058 	3949930.1
246.09218 	3929966.9
246.89379 	3910003.8
247.69539 	3890040.5
248.49699 	3870077.3
249.2986 	3850113.9
250.1002 	3830150.5
250.9018 	3810187.1
