0 	3836480
0.35183948 	3829030.4
0.70367896 	3821189.6
1.0555184 	3813356.5
1.4073579 	3805486.2
1.7591974 	3797633.4
2.1110369 	3789797.3
2.4628764 	3781974.5
2.8147158 	3774113.5
3.1665553 	3766268.2
3.5183948 	3758427.2
3.8702343 	3750547.5
4.2220737 	3742859.5
4.9257527 	3727196.9
5.6294317 	3711475
5.9812711 	3703620.5
6.3331106 	3695759.3
8.092308 	3656464.6
8.795987 	3640741.7
9.1478265 	3632961.2
10.203345 	3609426.6
10.907024 	3593710.2
11.258863 	3585867.3
11.610703 	3577999.5
11.962542 	3570078.3
12.666221 	3557267
13.018061 	3549405.3
13.3699 	3541543.2
13.72174 	3533682
14.777258 	3512266.8
15.480937 	3496837.3
15.832777 	3488976.2
16.536456 	3473254
17.591974 	3449670.7
18.647492 	3426087.6
19.351171 	3410365.6
19.703011 	3402504.6
20.05485 	3394643.6
20.40669 	3386782.6
20.758529 	3378921.6
21.462208 	3363199.5
22.165887 	3347477.5
22.869566 	3331755.5
23.573245 	3316033.4
23.925085 	3308172.4
24.276924 	3300311.3
24.628764 	3292450.2
25.332442 	3276728
25.684282 	3268866.9
26.387961 	3253144.5
26.7398 	3245283.3
27.09164 	3237422.1
27.443479 	3229560.8
27.795319 	3221699.5
28.147158 	3213838.1
28.850837 	3198115.3
29.202677 	3190253.9
29.554516 	3182392.4
29.906356 	3174530.9
30.258195 	3166669.3
30.610035 	3158807.7
30.961874 	3150946
31.665553 	3135222.5
32.017393 	3127360.7
32.369232 	3119498.9
32.721072 	3111637
33.072911 	3103775
33.424751 	3095913.1
33.77659 	3088051
34.128429 	3080189
34.480269 	3072326.9
34.832108 	3064464.7
35.183948 	3056602.6
35.535787 	3048740.3
35.887627 	3040878.1
36.239466 	3033015.8
36.591306 	3025153.5
37.294985 	3009428.8
37.646824 	3001566.4
37.998664 	2993703.9
38.702343 	2977979
39.406022 	2962253.9
39.757861 	2954391.3
41.165219 	2922940.8
41.517059 	2915078.1
41.868898 	2907215.4
42.220737 	2899352.6
42.924416 	2883627
43.276256 	2875764.2
43.628095 	2867901.4
43.979935 	2860038.5
44.683614 	2844312.8
45.035453 	2836450
45.387293 	2828587.1
46.090972 	2812861.4
46.442811 	2804998.6
47.14649 	2789273
47.49833 	2781410.3
48.202009 	2765684.9
48.553848 	2757822.2
49.257527 	2742097
49.609367 	2734234.4
49.961206 	2726371.7
50.313045 	2718509.1
50.664885 	2710646.5
51.016724 	2702784
51.720403 	2687024.6
52.072243 	2679123.6
52.424082 	2673500.3
52.775922 	2672557.1
53.127761 	2672490.9
54.18328 	2672410.3
54.535119 	2672383.4
54.886959 	2672358.7
55.238798 	2672335
55.590638 	2672311
55.942477 	2672286.9
56.997996 	2672217.8
57.349835 	2672196.5
57.701675 	2672174.5
58.053514 	2672151.6
58.405354 	2672127.9
58.757193 	2672103.1
59.109032 	2672077.9
59.460872 	2672050.8
60.164551 	2671966.1
60.51639 	2671919
60.86823 	2671055.8
61.220069 	2665213.6
61.571909 	2657451
61.923748 	2649562.8
62.275588 	2641668.5
62.627427 	2633774
62.979267 	2625879.4
63.331106 	2617984.8
63.682946 	2610090.3
64.034785 	2602195.7
64.386625 	2594301.2
64.738464 	2586406.7
65.442143 	2570617.6
65.793983 	2562723.1
66.497662 	2546933.9
67.55318 	2523249.8
68.256859 	2507460.2
68.608698 	2499565.3
69.312377 	2483775.3
70.016056 	2467985.1
70.367896 	2460089.9
70.719735 	2452194.7
71.071575 	2444299.4
71.423414 	2436404
72.830772 	2404822.3
73.182612 	2396926.9
73.534451 	2389031.4
73.886291 	2381135.9
74.941809 	2357449.4
75.293648 	2349553.9
75.645488 	2341658.4
75.997327 	2333763
77.052846 	2310076.8
77.404685 	2302181.4
77.756525 	2294286.1
78.460204 	2278495.6
78.812043 	2270600.4
79.163883 	2262705.3
80.219401 	2239020.1
81.27492 	2215335.2
81.626759 	2207440.3
81.978599 	2199545.5
82.330438 	2191650.7
82.682278 	2183756
83.034117 	2175861.3
83.385957 	2167966.6
83.737796 	2160072
84.089635 	2152177.5
84.441475 	2144282.9
85.496993 	2120599.6
86.552512 	2096916.7
86.904351 	2089022.5
89.015388 	2041658.2
89.367228 	2033764.4
90.070907 	2017976.7
90.422746 	2010083
90.774586 	2002189.3
91.126425 	1994295.6
91.478265 	1986402
91.830104 	1978508.4
92.533783 	1962721.4
93.237462 	1946934.5
93.589301 	1939041.2
93.941141 	1931147.8
94.29298 	1923254.5
96.052178 	1883788.6
96.404017 	1875895.5
96.755857 	1868002.4
97.459536 	1852216.4
97.811375 	1844323.4
98.163215 	1836430.4
98.515054 	1828537.5
99.922412 	1796965.9
100.27425 	1789073
100.62609 	1781180.2
101.32977 	1765394.5
102.03345 	1749608.9
102.38529 	1741716.1
103.79265 	1710145
104.14449 	1702252.3
104.49633 	1694359.5
105.2 	1678574
105.90368 	1662788.5
106.25552 	1654895.8
106.60736 	1647003
108.01472 	1615432
108.36656 	1607539.3
108.7184 	1599646.5
109.07024 	1591753.7
109.77392 	1575968.2
110.12576 	1568075.4
